week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,GRE,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,GRE,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,GRE,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
28,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,GRE,https://flixpatrol.com/title/365-days,EUR,2020,6
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,GRE,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,GRE,https://flixpatrol.com/title/365-days,EUR,2020,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,GRE,https://flixpatrol.com/title/dark-2017,EUR,2017,12
26,Movie,Venom,USA,Superhero,2018-10-03,False,71,29,GRE,https://flixpatrol.com/title/venom-2018,EUR,2018,10
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,GRE,https://flixpatrol.com/title/the-order-2019,EUR,2019,3
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,GRE,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,GRE,https://flixpatrol.com/title/the-order-2019,EUR,2019,3
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,GRE,https://flixpatrol.com/title/365-days,EUR,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,GRE,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,Focus,USA,Crime,2015-02-27,False,66,56,GRE,https://flixpatrol.com/title/focus,EUR,2015,2
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,GRE,https://flixpatrol.com/title/space-force,EUR,2020,5
22,Movie,Intuition,Argentina,Crime,2020-05-28,True,59,0,GRE,https://flixpatrol.com/title/intuition,EUR,2020,5
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,GRE,https://flixpatrol.com/title/white-lines,EUR,2020,5
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,GRE,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,GRE,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
20,Movie,The Equalizer 2,USA,Action,2018-07-19,False,71,51,GRE,https://flixpatrol.com/title/the-equalizer-2,EUR,2018,7
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,GRE,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
19,Movie,Skyscraper,USA,Action,2018-07-04,False,61,48,GRE,https://flixpatrol.com/title/skyscraper,EUR,2018,7
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,GRE,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,CRI,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Grey's Anatomy,USA,Drama,2005-03-27,False,76,0,CRI,https://flixpatrol.com/title/greys-anatomy,AME,2005,3
36,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,CRI,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,CRI,https://flixpatrol.com/title/cobra-kai,AME,2018,5
35,Movie,Escape Plan,USA,Action,2013-11-13,False,68,49,CRI,https://flixpatrol.com/title/escape-plan,AME,2013,11
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,CRI,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,CRI,https://flixpatrol.com/title/project-power,AME,2020,8
34,TV Show,The Great Heist,Colombia,Unknown,2020-08-14,False,0,0,CRI,https://flixpatrol.com/title/the-great-heist,AME,2020,8
33,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,CRI,https://flixpatrol.com/title/wonder,AME,2017,11
33,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,CRI,https://flixpatrol.com/title/locked-up,AME,2015,4
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,CRI,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,CRI,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,CRI,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,CRI,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,CRI,https://flixpatrol.com/title/milf-2018,AME,2018,5
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,CRI,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,CRI,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,CRI,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,CRI,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,CRI,https://flixpatrol.com/title/dark-2017,AME,2017,12
27,Movie,Baby Driver,USA,Action,2017-06-28,False,78,92,CRI,https://flixpatrol.com/title/baby-driver,AME,2017,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,CRI,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Wonder Woman,USA,Superhero,2017-05-30,False,75,93,CRI,https://flixpatrol.com/title/wonder-woman,AME,2017,5
26,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,CRI,https://flixpatrol.com/title/dark-2017,AME,2017,12
37,Movie,"Love, Guaranteed",USA,Comedy,2020-09-03,True,55,50,ESP,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
37,TV Show,Away,USA,Science Fiction,2020-09-04,True,71,73,ESP,https://flixpatrol.com/title/away-2020,EUR,2020,9
36,Movie,Unknown Origins,Spain,Crime,2020-08-28,True,61,0,ESP,https://flixpatrol.com/title/unknown-origins,EUR,2020,8
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,ESP,https://flixpatrol.com/title/cobra-kai,EUR,2018,5
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,ESP,https://flixpatrol.com/title/the-sleepover,EUR,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ESP,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,ESP,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,ESP,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,ESP,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,ESP,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
32,Movie,Bumblebee,USA,Science Fiction,2018-12-15,False,73,93,ESP,https://flixpatrol.com/title/bumblebee,EUR,2018,12
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,ESP,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,ESP,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,ESP,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,ESP,https://flixpatrol.com/title/milf-2018,EUR,2018,5
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,ESP,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Meg,USA,Horror,2018-08-10,False,67,46,ESP,https://flixpatrol.com/title/the-meg,EUR,2018,8
29,TV Show,Cable Girls,Spain,Drama,2017-04-28,True,77,83,ESP,https://flixpatrol.com/title/cable-girls,EUR,2017,4
28,Movie,Desperados,USA,Comedy,2020-07-03,True,51,15,ESP,https://flixpatrol.com/title/desperados-2020,EUR,2020,7
28,TV Show,Cable Girls,Spain,Drama,2017-04-28,True,77,83,ESP,https://flixpatrol.com/title/cable-girls,EUR,2017,4
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ESP,https://flixpatrol.com/title/365-days,EUR,2020,6
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,ESP,https://flixpatrol.com/title/dark-2017,EUR,2017,12
26,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ESP,https://flixpatrol.com/title/365-days,EUR,2020,6
26,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,ESP,https://flixpatrol.com/title/the-sinner,EUR,2017,8
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ESP,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,Rick and Morty,USA,Animated,2013-12-02,False,93,0,ESP,https://flixpatrol.com/title/rick-and-morty,EUR,2013,12
24,Movie,Ocean's 8,USA,Crime,2018-06-08,False,62,0,ESP,https://flixpatrol.com/title/oceans-8,EUR,2018,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,ESP,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,The Equalizer 2,USA,Action,2018-07-19,False,71,51,ESP,https://flixpatrol.com/title/the-equalizer-2,EUR,2018,7
23,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72,79,ESP,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,EUR,2020,5
22,Movie,The Equalizer 2,USA,Action,2018-07-19,False,71,51,ESP,https://flixpatrol.com/title/the-equalizer-2,EUR,2018,7
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,ESP,https://flixpatrol.com/title/white-lines,EUR,2020,5
21,Movie,"I Love You, Stupid",Spain,Comedy,2020-05-15,True,0,0,ESP,https://flixpatrol.com/title/i-love-you-stupid,EUR,2020,5
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,ESP,https://flixpatrol.com/title/white-lines,EUR,2020,5
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,ESP,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
20,TV Show,Valeria,Spain,Drama,2020-05-08,True,58,0,ESP,https://flixpatrol.com/title/valeria,EUR,2020,5
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57,41,ESP,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,ESP,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,ESP,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
18,TV Show,Summertime,Italy,Drama,2020-04-29,True,57,83,ESP,https://flixpatrol.com/title/summertime-2020,EUR,2020,4
17,Movie,The Legacy of the Bones,Spain,Crime,2019-12-05,True,61,0,ESP,https://flixpatrol.com/title/the-legacy-of-the-bones,EUR,2019,12
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,ESP,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55,34,ESP,https://flixpatrol.com/title/love-wedding-repeat,EUR,2020,4
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,ESP,https://flixpatrol.com/title/money-heist,EUR,2017,5
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78,0,ESP,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR,2020,4
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,ESP,https://flixpatrol.com/title/money-heist,EUR,2017,5
14,Movie,Rampage,USA,Adventure,2018-04-19,False,66,51,ESP,https://flixpatrol.com/title/rampage,EUR,2018,4
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,ESP,https://flixpatrol.com/title/toy-boy-2019,EUR,2019,9
13,Movie,The Occupant,Spain,Crime,2020-03-25,True,63,50,ESP,https://flixpatrol.com/title/the-occupant,EUR,2020,3
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65,0,ESP,https://flixpatrol.com/title/toy-boy-2019,EUR,2019,9
12,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,ESP,https://flixpatrol.com/title/the-platform,EUR,2020,3
12,TV Show,Elite,Spain,Crime,2018-10-05,True,76,97,ESP,https://flixpatrol.com/title/elite,EUR,2018,10
37,Movie,A Million Ways to Die in the West,USA,Comedy,2014-05-30,False,61,33,ISL,https://flixpatrol.com/title/a-million-ways-to-die-in-the-west,EUR,2014,5
37,TV Show,Young Wallander,Sweden,Crime,2020-09-03,True,69,0,ISL,https://flixpatrol.com/title/young-wallander,EUR,2020,9
36,Movie,Wonder Park,USA,Animated,2019-03-14,False,57,29,ISL,https://flixpatrol.com/title/wonder-park,EUR,2019,3
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ISL,https://flixpatrol.com/title/lucifer,EUR,2016,1
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,ISL,https://flixpatrol.com/title/the-sleepover,EUR,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ISL,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,ISL,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,Dirty John,USA,Drama,2018-11-25,True,69,71,ISL,https://flixpatrol.com/title/dirty-john,EUR,2018,11
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,ISL,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,ISL,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
32,Movie,Mission: Impossible - Fallout,USA,Action,2018-07-13,False,80,97,ISL,https://flixpatrol.com/title/mission-impossible-fallout,EUR,2018,7
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,ISL,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,ISL,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Good Girls,USA,Comedy,2018-02-26,True,78,87,ISL,https://flixpatrol.com/title/good-girls,EUR,2018,2
30,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,ISL,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,ISL,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,Documentary TV,Down to Earth with Zac Efron,USA,Documentary,2020-07-10,True,82,67,ISL,https://flixpatrol.com/title/down-to-earth-with-zac-efron,EUR,2020,7
28,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
28,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80,74,ISL,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR,2020,7
27,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
27,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80,74,ISL,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR,2020,7
26,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,ISL,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,EUR,2020,6
26,TV Show,Floor is Lava,USA,Reality-Show,2020-06-19,True,51,83,ISL,https://flixpatrol.com/title/floor-is-lava,EUR,2020,6
37,Movie,"Love, Guaranteed",USA,Comedy,2020-09-03,True,55,50,ROU,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
37,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ROU,https://flixpatrol.com/title/lucifer,EUR,2016,1
36,Movie,A Simple Favor,USA,Crime,2018-09-13,False,71,86,ROU,https://flixpatrol.com/title/a-simple-favor,EUR,2018,9
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ROU,https://flixpatrol.com/title/lucifer,EUR,2016,1
35,Movie,Project Power,USA,Action,2020-08-14,True,61,63,ROU,https://flixpatrol.com/title/project-power,EUR,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ROU,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,ROU,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,ROU,https://flixpatrol.com/title/dark-desire,EUR,2020,7
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,ROU,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,ROU,https://flixpatrol.com/title/dark-desire,EUR,2020,7
32,Movie,Sicario: Day Of The Soldado,USA,Crime,2018-06-29,False,76,62,ROU,https://flixpatrol.com/title/sicario-2-soldado,EUR,2018,6
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,ROU,https://flixpatrol.com/title/locked-up,EUR,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,ROU,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,ROU,https://flixpatrol.com/title/dark-desire,EUR,2020,7
30,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,ROU,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,ROU,https://flixpatrol.com/title/dark-desire,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,ROU,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,ROU,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
28,Movie,Desperados,USA,Comedy,2020-07-03,True,51,15,ROU,https://flixpatrol.com/title/desperados-2020,EUR,2020,7
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,ROU,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ROU,https://flixpatrol.com/title/365-days,EUR,2020,6
27,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,ROU,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
26,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ROU,https://flixpatrol.com/title/365-days,EUR,2020,6
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,ROU,https://flixpatrol.com/title/the-order-2019,EUR,2019,3
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ROU,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,ROU,https://flixpatrol.com/title/snowpiercer-2020,EUR,2020,5
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,ROU,https://flixpatrol.com/title/365-days,EUR,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,ROU,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,John Wick: Chapter 3 – Parabellum,USA,Action,2019-05-15,False,82,0,ROU,https://flixpatrol.com/title/john-wick-chapter-3-–-parabellum,EUR,2019,5
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,ROU,https://flixpatrol.com/title/space-force,EUR,2020,5
22,Movie,Intuition,Argentina,Crime,2020-05-28,True,59,0,ROU,https://flixpatrol.com/title/intuition,EUR,2020,5
22,TV Show,Dynasty,USA,Drama,2017-10-11,True,59,80,ROU,https://flixpatrol.com/title/dynasty-2017,EUR,2017,10
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,ROU,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,ROU,https://flixpatrol.com/title/white-lines,EUR,2020,5
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,ROU,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
20,TV Show,Valeria,Spain,Drama,2020-05-08,True,58,0,ROU,https://flixpatrol.com/title/valeria,EUR,2020,5
19,Movie,Cold Pursuit,USA,Action,2019-02-07,False,67,73,ROU,https://flixpatrol.com/title/cold-pursuit,EUR,2019,2
19,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,ROU,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
18,Movie,5Gang: A different kind of Christmas,Romania,Unknown,2019-01-01,False,15,0,ROU,https://flixpatrol.com/title/5gang-a-different-kind-of-christmas,EUR,2019,1
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,ROU,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
17,Movie,Earth and Blood,France,Action,2020-04-17,True,50,0,ROU,https://flixpatrol.com/title/earth-and-blood,EUR,2020,4
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,ROU,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55,34,ROU,https://flixpatrol.com/title/love-wedding-repeat,EUR,2020,4
